"BLUE","GREEN","NDMI","NIR","RED","SWIR1","SWIR2","dNDMI","elev","lab","split","yr","lon","lat"
0.0197992,0.0398036,0.4101569,0.2057134,0.0295026,0.0860462,0.0410545,-0.0064156,1856,0,0,2009,-116.7427636,49.162415
0.0288944,0.0357293,0.6300411,0.0691577,0.0318631,0.0156962,0.0120387,0.2018867,534,0,0,2009,-116.6802409,49.2440718
0.0219518,0.0354908,0.3881929,0.1832313,0.0235715,0.080754,0.0346296,-0.0618532,1547,0,1,2009,-116.7023394,49.2017612
0.036225,0.06675,0.2764193,0.2689575,0.0443375,0.1524675,0.0632575,0.1650276,531,0,0,2009,-116.5910382,49.1912509
0.0227303,0.0407446,0.4025549,0.1948741,0.0278373,0.0830104,0.0398556,-0.0245463,1596,0,0,2009,-116.7804929,49.2208953
0.0298621,0.0599922,0.3296142,0.3326776,0.0437691,0.1677346,0.0945725,0.0562378,1575,0,0,2009,-116.7697131,49.1678049
0.0240013,0.0361012,0.4402539,0.0717687,0.02957,0.0278925,0.0170437,-0.2638422,531,0,0,2009,-116.6179876,49.1333095
0.0364904,0.0546233,0.3098037,0.2163835,0.0476162,0.1140225,0.0364903,-0.0229051,1123,0,0,2009,-116.7406077,49.1333095
0.0193804,0.033048,0.3907858,0.1998088,0.023112,0.0875234,0.0410876,-0.0212151,581,0,0,2009,-116.6411642,49.1589115
0.0182305,0.0326991,0.3845632,0.1505695,0.0198503,0.066928,0.031919,0.014667,1693,0,0,2009,-116.7392602,49.1979882
0.0484758,0.0602893,0.2116297,0.1555316,0.0484914,0.1011997,0.0597102,-0.0864921,1790,1,0,2010,-116.7397992,49.2084985
0.0227452,0.0387167,0.4033974,0.2185103,0.0302568,0.0928916,0.0316645,-0.0842302,1317,1,1,2010,-116.6904817,49.1271112
0.0302989,0.0495284,0.3914752,0.2765911,0.0331244,0.1209598,0.0546372,0.0332677,1443,1,1,2010,-116.6829358,49.1578336
0.049201,0.0666991,0.0618545,0.1686766,0.0570967,0.1490254,0.0976812,0.0168883,1846,1,0,2010,-116.7397992,49.2068816
0.0230187,0.0452627,0.474141,0.2596717,0.025117,0.0926307,0.0442274,0.0082367,1397,1,0,2010,-116.6880562,49.1263027
0.0332683,0.051803,0.1894797,0.1665372,0.0386018,0.1134797,0.075329,0.0297031,1861,1,0,2010,-116.7384517,49.2060731
0.028537,0.0430138,0.304172,0.1793691,0.0382355,0.0957006,0.0546633,-0.0099782,1725,1,1,2010,-116.7031479,49.1214518
0.0395348,0.0516056,0.4652907,0.243713,0.0402441,0.088935,0.0376068,-0.0483543,1162,1,0,2010,-116.6894037,49.1308841
0.0250494,0.0406496,0.1828257,0.1685352,0.0376184,0.1164353,0.0602409,-0.0505225,1721,1,1,2010,-116.7783369,49.1594505
0.0250955,0.0375188,0.4954488,0.2443008,0.023845,0.0824249,0.0295301,-0.0389746,1294,1,0,2010,-116.6907512,49.1276502
0.0228836,0.0370717,0.4361852,0.1732895,0.0283765,0.0680296,0.0271197,-0.0135683,1635,1,0,2010,-116.7039564,49.1233382
0.0324737,0.0460705,0.0672522,0.1388451,0.0445803,0.1213466,0.0726797,-0.0728502,1960,1,1,2010,-116.748423,49.2033781
0.0195859,0.0381833,0.4053214,0.2316891,0.0348179,0.098042,0.0365603,-0.0626018,1318,1,0,2010,-116.6885952,49.1276502
0.0228375,0.0387212,0.2236576,0.165055,0.0301632,0.1047182,0.0623743,-0.1955507,1389,1,0,2010,-116.6907512,49.1257637
0.0203628,0.035529,0.4793146,0.1733312,0.0234197,0.0610087,0.0237397,0.0204824,1425,1,0,2010,-116.7015309,49.1265722
0.0312696,0.0444797,0.2386112,0.1426111,0.0356594,0.0876647,0.0474,-0.0979509,1823,1,0,2010,-116.7403382,49.2076901
0.022809,0.0330059,0.3250181,0.1250489,0.0250921,0.0637016,0.0282215,0.026864,1438,1,1,2010,-116.7015309,49.1260332
0.0322401,0.047118,0.1792815,0.1455084,0.0373106,0.1012663,0.0650994,0.0287757,1968,1,0,2010,-116.7419551,49.2052646
0.0257489,0.0411116,0.1661734,0.1733672,0.030445,0.1239594,0.0624868,-0.2022811,1566,1,0,2010,-116.6815883,49.15972
0.0227969,0.0425528,0.4461089,0.2242316,0.0328819,0.0858856,0.042743,-0.0178469,1665,1,0,2010,-116.7039564,49.1225298
0.0288098,0.0493099,0.3031479,0.2498069,0.0342404,0.133583,0.060608,-0.0795587,1412,1,0,2010,-116.6837443,49.1572946
0.0220735,0.0396528,0.2732858,0.1901842,0.0365565,0.1085456,0.0600034,0.0473366,1773,1,0,2010,-116.7753725,49.1643014
0.037707,0.0521171,0.2540316,0.1929103,0.0418239,0.1147539,0.0616681,0.0122389,1667,1,1,2010,-116.6880562,49.1209128
0.0224631,0.036099,0.3509165,0.201941,0.035245,0.0970279,0.0461379,0.0768136,1770,1,1,2010,-116.7783369,49.1651099
0.0243108,0.0411831,0.29897,0.2071239,0.0323469,0.1117809,0.0547449,-0.0686995,1584,1,0,2010,-116.6832053,49.160259
0.0563773,0.0772796,0.4187507,0.1613208,0.0703332,0.0660917,0.0363469,0.1263256,2001,1,0,2010,-116.7519264,49.2025697
0.0296873,0.037567,0.3907164,0.1849008,0.0281606,0.0810065,0.0370427,0.007488,1760,1,0,2010,-116.7780674,49.1669964
0.0205359,0.0380959,0.2491397,0.1576541,0.0328924,0.0947662,0.0495717,-0.0425376,1602,1,1,2010,-116.700992,49.1230688
0.0307503,0.0471499,0.2815592,0.1693126,0.0338994,0.0949165,0.0539527,-0.0108211,1827,1,1,2010,-116.7384517,49.2068816
0.0425149,0.0607498,0.1044112,0.1473829,0.0490552,0.1195157,0.0669188,-0.1083485,1744,1,0,2010,-116.7408772,49.2106545
0.0243697,0.0416156,0.2648636,0.1465456,0.0333479,0.085172,0.0360364,-0.0521583,1581,1,0,2010,-116.6918291,49.1211823
0.0372563,0.0560029,0.0655425,0.1401441,0.0560705,0.1229033,0.0825013,-0.0734345,2012,1,1,2010,-116.7503095,49.2041866
0.0225702,0.0395648,0.3964202,0.2001481,0.0279354,0.0865107,0.0396896,-0.0611545,1403,1,0,2010,-116.6802409,49.1570251
0.0175174,0.0292363,0.0590417,0.0994978,0.0280929,0.0884038,0.0582937,-0.195674,1743,1,1,2010,-116.7373737,49.2101155
0.0260443,0.0473805,0.3882683,0.256958,0.0295506,0.1132269,0.0480284,-0.0319203,1437,1,1,2010,-116.6823968,49.1575641
0.0263052,0.0443506,0.303654,0.1398345,0.0337684,0.0746925,0.0384683,0.0388444,1879,1,0,2010,-116.7427636,49.2063426
0.0252246,0.0379383,0.4214077,0.1703901,0.028957,0.0693583,0.0276916,0.0535015,1457,1,0,2010,-116.7001835,49.1249552
0.0177856,0.0371448,0.2869062,0.133972,0.0255338,0.0742359,0.0443224,-0.039005,1813,1,0,2010,-116.7392602,49.2079595
0.016422,0.0251489,0.3824499,0.1545792,0.0239301,0.0690516,0.0276145,-0.0965572,1641,1,0,2010,-116.7300974,49.1079771
0.0181463,0.0260102,0.2149052,0.1067987,0.0224016,0.0690153,0.0406135,-0.1036663,1733,1,0,2010,-116.7371042,49.210385
0.0209276,0.0300917,0.2728653,0.1180259,0.029229,0.0674233,0.0374157,-0.0174913,1730,1,0,2010,-116.7365652,49.210385
0.0340964,0.0478268,0.0214858,0.1343389,0.0497856,0.1286875,0.0800468,-0.06801,1981,1,1,2010,-116.7476145,49.2039171
0.0304507,0.0440377,0.4010088,0.1911343,0.0292164,0.0817181,0.0425634,0.0115116,1758,1,0,2010,-116.7783369,49.1667269
0.0255488,0.0389775,0.305578,0.2021414,0.0298331,0.1075167,0.0535613,-0.0749902,1625,1,0,2010,-116.7732165,49.1567556
0.0269228,0.0435592,0.1390982,0.1756526,0.0404714,0.1327538,0.0759595,-0.0256456,1740,1,0,2010,-116.7772589,49.159181
0.0260136,0.0438309,0.2374447,0.2124327,0.0310365,0.1309082,0.0721856,-0.0804765,1489,1,0,2010,-116.6818578,49.158642
0.0286821,0.0401509,0.0589816,0.132967,0.0395548,0.1181554,0.0721438,-0.0487214,1953,1,0,2010,-116.7454586,49.2039171
0.0294173,0.0403358,0.4589073,0.1871259,0.0270657,0.0694029,0.0298674,-0.0211928,1399,1,0,2010,-116.699375,49.1257637
0.0248412,0.0356776,0.4088742,0.1864881,0.0225152,0.0782454,0.0254496,-0.0126547,1671,1,0,2010,-116.7028784,49.1225298
0.0209558,0.0347261,0.3806531,0.2041983,0.0332161,0.0916013,0.0438188,-0.0577969,1404,1,1,2010,-116.6894037,49.1257637
0.0372558,0.055543,0.1572684,0.201084,0.0572959,0.1464309,0.0885517,0.0530147,1673,1,0,2010,-116.7791454,49.1556776
0.0249201,0.036804,0.3720829,0.1210568,0.024466,0.0554002,0.0294877,-0.0093373,1474,1,0,2010,-116.7020699,49.1257637
0.0239229,0.0446212,0.2887824,0.1971264,0.0291996,0.1087847,0.0554159,-0.0613417,1553,1,0,2010,-116.6837443,49.15972
0.0200663,0.0335884,0.3318344,0.1290013,0.0260915,0.0647184,0.0358284,-0.0463196,1817,1,0,2010,-116.7357568,49.2071511
0.0780509,0.0947449,0.4735501,0.1812303,0.0954442,0.0647475,0.0361688,0.1788166,1995,1,0,2010,-116.7516569,49.2025697
0.0177856,0.0371448,0.2869062,0.133972,0.0255338,0.0742359,0.0443224,-0.039005,1812,1,0,2010,-116.7389907,49.2079595
0.0211878,0.0445158,0.5004023,0.2466624,0.0346626,0.0821326,0.0320622,0.0237591,1737,1,0,2010,-116.7794149,49.1656489
0.0276811,0.0419352,0.2910609,0.1476657,0.0336738,0.0810852,0.0510456,-0.0596325,1593,1,1,2010,-116.6920986,49.1209128
0.0214728,0.0396762,0.3435682,0.1928905,0.0286025,0.0942412,0.0418443,-0.0178789,1401,1,0,2010,-116.700992,49.1265722
0.0221713,0.0353295,0.3541069,0.1868286,0.0307173,0.089115,0.0434304,0.0021377,1795,1,0,2010,-116.7769894,49.1653794
0.0169605,0.0383621,0.3138228,0.1566669,0.0288516,0.0818232,0.0410948,-0.0231949,1644,1,1,2010,-116.774025,49.1581031
0.0268533,0.044319,0.2091992,0.1930773,0.0383803,0.1262701,0.0671038,0.0086281,1746,1,0,2010,-116.774564,49.1643014
0.0216717,0.0356331,0.3794432,0.179151,0.0280285,0.0805929,0.0388921,-0.0307705,1594,1,0,2010,-116.6837443,49.1605285
0.0282746,0.0393944,0.4306123,0.1868048,0.0302471,0.0743488,0.0330309,0.0062764,1451,1,0,2010,-116.6996445,49.1249552
0.0231485,0.0427612,0.3169371,0.1851719,0.0348191,0.0960441,0.0527011,0.0213735,1685,1,0,2010,-116.7799539,49.1634929
0.0208686,0.0368241,0.3309954,0.1822322,0.0267977,0.0915962,0.047266,0.0365043,1706,1,0,2010,-116.774564,49.1626845
0.0231135,0.0333679,0.363002,0.1167357,0.0232167,0.0545564,0.0305751,0.0263023,1492,1,0,2010,-116.7020699,49.1254942
0.0165334,0.0349773,0.3243929,0.1469084,0.0263835,0.0749418,0.0389878,-0.0320724,1738,1,0,2010,-116.7031479,49.1209128
0.0218037,0.0356603,0.2644334,0.1191997,0.0272194,0.0693428,0.0334354,0.0653638,1514,1,1,2010,-116.7023394,49.1252247
0.0523332,0.06348,0.1567542,0.1611741,0.0592234,0.117492,0.0711354,-0.0191411,1734,1,0,2010,-116.7422246,49.210924
0.0196992,0.0363395,0.4655879,0.2007983,0.0276691,0.0732191,0.0314742,0.0013602,1660,1,0,2010,-116.7031479,49.1227993
0.0189051,0.0437383,0.2776542,0.221792,0.0420412,0.1253943,0.05713,-0.0500062,1608,1,0,2010,-116.6929071,49.1201043
0.0267152,0.0420938,0.3158716,0.1902831,0.0358924,0.0989292,0.0408772,-0.0564104,1671,1,0,2010,-116.7802234,49.1570251
0.0393084,0.0520551,0.2490228,0.1713292,0.0417685,0.103012,0.0616707,0.0056268,1844,1,1,2010,-116.7408772,49.2071511
0.0256476,0.0459855,0.148981,0.1873031,0.0415739,0.1387303,0.0815036,-0.0295172,1722,1,0,2010,-116.7761809,49.15972
0.0193854,0.0353036,0.3650314,0.1629263,0.0266823,0.0757881,0.039428,-0.0251542,1765,1,0,2010,-116.7034174,49.1198348
0.0201439,0.0362217,0.3234622,0.1721863,0.027697,0.0880195,0.0393789,-0.0738496,1599,1,1,2010,-116.772408,49.1575641
0.0368857,0.0549409,0.1588454,0.1989578,0.0565025,0.1444146,0.0873324,0.0522747,1658,1,0,2010,-116.7794149,49.1556776
0.0192565,0.0415882,0.3621547,0.2105793,0.0277202,0.0986063,0.0490185,0.0503028,1748,1,0,2010,-116.7748335,49.1637624
0.0258402,0.0385337,0.416572,0.1978516,0.0300118,0.081487,0.0430447,-0.0211494,1486,1,0,2010,-116.6869782,49.1246857
0.0304129,0.0483806,0.0992922,0.1868937,0.0438745,0.1531318,0.0901078,-0.0090261,1740,1,0,2010,-116.7772589,49.15972
0.0287773,0.0462352,0.439419,0.196565,0.0306842,0.0765521,0.0314518,0.0417171,1769,1,1,2010,-116.7772589,49.1667269
0.0273259,0.041539,0.3753386,0.1790012,0.0274781,0.0813001,0.0438187,-0.0141451,1472,1,0,2010,-116.6891342,49.1249552
0.0230978,0.0299917,0.0966276,0.1078036,0.0290859,0.0888057,0.0448923,-0.1837465,1741,1,1,2010,-116.7371042,49.2101155
0.022539,0.0364732,0.3243059,0.1761647,0.0269048,0.0898837,0.0427244,-0.0698868,1793,1,0,2010,-116.7769894,49.1640319
0.0251052,0.0432656,0.4014192,0.2079083,0.0286679,0.0888028,0.0404369,-0.0785773,1283,1,0,2010,-116.6896732,49.1284586
0.0373384,0.0508347,0.3107837,0.1586232,0.0395477,0.0834048,0.0447633,-0.0679514,1827,1,0,2010,-116.7416856,49.2076901
0.0170665,0.0390037,0.3074561,0.1661477,0.0304631,0.0880064,0.050458,-0.0893383,1433,1,0,2010,-116.6872477,49.1260332
0.0263396,0.0398472,0.5738276,0.2673786,0.0303116,0.0724027,0.0246686,0.0034379,1222,1,0,2010,-116.6880562,49.1298061
0.0203628,0.035529,0.4793146,0.1733312,0.0234197,0.0610087,0.0237397,0.0204824,1409,1,1,2010,-116.7015309,49.1265722
0.0296278,0.0458322,0.3650651,0.1250064,0.0338425,0.0581444,0.0326697,-0.0354286,1517,1,0,2010,-116.7028784,49.1252247
0.0419659,0.0497174,0.1871152,0.1514802,0.040002,0.1037271,0.0622076,-0.0895514,1768,1,1,2010,-116.7395297,49.2095765
0.0158959,0.0412292,0.3992082,0.1804188,0.0222857,0.0774682,0.0263945,-0.0717005,1486,1,0,2010,-116.6877867,49.1249552
0.0309339,0.0414616,0.1340978,0.1200685,0.0408866,0.0916743,0.058144,-0.0419131,1933,1,0,2010,-116.7457281,49.2033781
0.0374167,0.0517973,0.05759,0.1370078,0.0489105,0.1220865,0.0812966,-0.060315,1974,1,0,2010,-116.7508485,49.2031086
0.0253437,0.0378665,0.4721609,0.268947,0.0293142,0.0964302,0.0299749,-0.0176962,1323,1,0,2010,-116.6883257,49.1276502
0.0321467,0.0577345,0.1757484,0.204285,0.0468513,0.1432128,0.0924523,0.0526279,1847,1,1,2010,-116.7384517,49.2063426
0.0254582,0.0381467,0.3638985,0.1914288,0.0348159,0.0892795,0.0426273,-0.0821005,1342,1,0,2010,-116.6910207,49.1265722
0.0267976,0.0405783,0.4671876,0.2665181,0.0265477,0.0967866,0.0485694,-0.0089733,1370,1,0,2010,-116.6877867,49.1268417
0.0203904,0.031767,0.1948753,0.1288184,0.026815,0.0867997,0.0484626,-0.0112327,1756,1,0,2010,-116.7387212,49.2101155
0.0295869,0.0441357,0.218254,0.1584616,0.0351947,0.1016838,0.0559122,-0.0395648,1835,1,0,2010,-116.7392602,49.2068816
0.0262713,0.0369264,0.4351422,0.2018163,0.0282848,0.0794329,0.0340468,-0.0025958,1669,1,0,2010,-116.7802234,49.1610675
0.0245308,0.0367298,0.3847035,0.194483,0.031423,0.086419,0.0381658,-0.0423847,1683,1,1,2010,-116.7796844,49.161337
0.0251655,0.045207,0.2211623,0.1920616,0.0336019,0.1224938,0.0635718,-0.1399781,1582,1,1,2010,-116.6823968,49.1599895
0.0208612,0.033643,0.3588589,0.1876803,0.0273091,0.0885519,0.0423796,0.0645985,1736,1,0,2010,-116.7753725,49.162954
0.0465899,0.0678464,0.4583622,0.2938217,0.0528469,0.1091258,0.0462937,-0.0482864,1129,1,1,2010,-116.6894037,49.1314231
0.021613,0.035058,0.3876806,0.2190589,0.0268771,0.0966606,0.0409592,-0.0224923,1704,1,0,2010,-116.7748335,49.161876
0.020011,0.0328313,0.1639383,0.1347893,0.025816,0.0968197,0.0586942,0.0240365,1559,1,0,2010,-116.7352178,49.1087855
0.0217456,0.0375627,0.1696363,0.1339043,0.029212,0.0950632,0.0615575,-0.0616775,1809,1,0,2010,-116.7384517,49.2076901
0.0175022,0.0325397,0.1380752,0.1179616,0.0259543,0.0893386,0.0451617,-0.1120439,1763,1,0,2010,-116.7354873,49.209307
0.0275627,0.0442189,0.3680701,0.1862945,0.0294142,0.0860519,0.0409187,0.0442535,1702,1,1,2010,-116.7786064,49.1570251
0.0226123,0.0373601,0.2609216,0.168902,0.0287016,0.0990004,0.0509066,-0.1548288,1682,1,0,2010,-116.7796844,49.1594505
0.0177604,0.0392857,0.3185684,0.177707,0.0299096,0.0918384,0.0436252,-0.0412696,1699,1,0,2010,-116.7791454,49.15972
0.0360975,0.0527785,0.2913755,0.1710068,0.0427556,0.0938376,0.0539922,-0.0641558,1845,1,1,2010,-116.7427636,49.2071511
0.0104298,0.0251695,0.2731329,0.1239438,0.0205592,0.070763,0.040089,-0.0105522,1548,1,0,2010,-116.7346788,49.1087855
0.0146349,0.0312683,0.3516459,0.1564726,0.028382,0.0750564,0.0430062,-0.0165082,1724,1,1,2010,-116.7039564,49.1209128
0.0351345,0.0455776,0.2028632,0.1566528,0.0383472,0.1038137,0.0573136,0.0042651,1838,1,0,2010,-116.7403382,49.2071511
0.0222626,0.0366036,0.1951188,0.1314393,0.0312177,0.0885209,0.0471706,-0.0869831,1760,1,0,2010,-116.7379127,49.2095765
0.025602,0.0428576,0.2129146,0.1904112,0.0393369,0.1235617,0.0634713,0.0235256,1763,1,0,2010,-116.7748335,49.1645709
0.0298292,0.0469483,0.2562134,0.1568438,0.0381022,0.0928651,0.0529865,0.1043837,1967,1,1,2010,-116.7416856,49.2052646
0.0254134,0.0378754,0.4269568,0.2283405,0.0293173,0.0916979,0.0298105,-0.061956,1417,1,1,2010,-116.6883257,49.1257637
0.0224194,0.0345717,0.3145886,0.1426141,0.0267311,0.0743573,0.0317421,-0.0479981,1488,1,0,2010,-116.700992,49.1249552
0.0287079,0.0449035,0.471294,0.2241999,0.0303647,0.0805657,0.0359847,0.0062744,1605,1,0,2010,-116.6894037,49.1209128
0.0386606,0.0502961,0.1855319,0.1488362,0.0402724,0.1022514,0.0545493,-0.1048302,1759,1,0,2010,-116.7392602,49.2101155
0.0299107,0.0413459,0.5219088,0.2588826,0.0223491,0.0813252,0.0317023,-0.033395,1241,1,0,2010,-116.6883257,49.1292671
0.0358979,0.0603325,0.3239478,0.2113474,0.0491609,0.1079211,0.0580622,-0.0833126,1613,1,1,2010,-116.6891342,49.1209128
0.0180842,0.0431274,0.3582866,0.1979403,0.0244651,0.0935156,0.0400475,0.0252774,1707,1,0,2010,-116.7020699,49.1217213
0.0323407,0.0422654,0.0851499,0.1143019,0.0419263,0.0963638,0.0585062,-0.1422723,1919,1,0,2010,-116.7459976,49.2025697
0.0269465,0.0430587,0.375343,0.1818253,0.0284966,0.0825819,0.0392687,0.0441048,1703,1,0,2010,-116.7783369,49.1570251
0.0229513,0.0311381,0.3851241,0.1499139,0.0282178,0.0665489,0.0318185,-0.0760307,1731,1,0,2010,-116.7044954,49.1206433
0.0424234,0.0555677,0.0768946,0.1716093,0.0501047,0.1471022,0.0921121,0.0130004,1867,1,0,2010,-116.7403382,49.2066121
0.0428572,0.0571396,0.1800557,0.1280716,0.0549319,0.0889887,0.0561423,-0.0459794,1914,1,0,2010,-116.748423,49.2020307
0.0227647,0.0338764,0.2581699,0.1543079,0.0281344,0.0909816,0.0490172,-0.1254748,1567,1,0,2010,-116.6837443,49.1599895
0.0414169,0.0530203,0.2885647,0.1471029,0.0438656,0.0812176,0.0526828,0.0235034,1828,1,0,2010,-116.7430331,49.208229
0.0199498,0.0408962,0.1622099,0.1678684,0.0317008,0.1210095,0.0636476,-0.1746829,1562,1,0,2010,-116.6823968,49.15972
0.0252583,0.0412035,0.2133099,0.1823521,0.0389957,0.1182341,0.0621151,-0.0405161,1695,1,0,2010,-116.7799539,49.1640319
0.0338611,0.0462893,0.053865,0.1339618,0.0479078,0.1202678,0.0758728,-0.0733271,1949,1,0,2010,-116.750579,49.2020307
0.0233928,0.0383725,0.2077806,0.1331318,0.0327761,0.0873251,0.0494774,-0.0642198,1805,1,0,2010,-116.7392602,49.208229
0.0218579,0.0405097,0.3323836,0.1573919,0.0309005,0.0788642,0.0539591,-0.0531966,1726,1,1,2010,-116.7028784,49.1211823
0.0334762,0.0457592,0.0560406,0.1325637,0.0472024,0.1184943,0.0747542,-0.0737845,1959,1,0,2010,-116.7508485,49.2020307
0.0159761,0.0289902,0.2716173,0.131641,0.0260115,0.075404,0.0343543,-0.1161789,1567,1,0,2010,-116.7007225,49.1236077
0.0225652,0.039693,0.4003258,0.1850996,0.0268861,0.0792669,0.0347995,-0.0442746,1384,1,1,2010,-116.6802409,49.1567556
0.0220063,0.0338646,0.1978439,0.1285008,0.0278,0.0860527,0.0427494,0.0678944,1480,1,0,2010,-116.7018004,49.1254942
0.0237646,0.0339953,0.4245931,0.1964032,0.0298251,0.0793291,0.0378072,-0.0320615,1665,1,0,2010,-116.7020699,49.1225298
0.0253695,0.0369225,0.3983022,0.2417187,0.0288503,0.104013,0.0479575,0.0293703,1728,1,1,2010,-116.7796844,49.1653794
0.0154225,0.0373928,0.3618507,0.1805721,0.0239807,0.0846142,0.0302268,-0.0216305,1744,1,0,2010,-116.7020699,49.1209128
0.0318956,0.0526748,0.1523677,0.2031161,0.0445456,0.1494035,0.0762926,0.021771,1658,1,1,2010,-116.7804929,49.1570251
0.0311501,0.0482256,-0.0065416,0.1352516,0.0499047,0.1370328,0.0911765,-0.0903303,1976,1,0,2010,-116.7492315,49.2036476
0.0250728,0.0433136,0.541236,0.2306173,0.028715,0.0686455,0.0290207,0.0298952,1349,1,0,2010,-116.6880562,49.1271112
0.0187422,0.0318437,0.5151389,0.1409846,0.0181541,0.0451166,0.0199304,0.0138171,1456,1,0,2010,-116.7020699,49.1263027
0.0237672,0.0399001,0.3864264,0.1796825,0.0300473,0.0795199,0.0340691,2.95e-05,1689,1,1,2010,-116.7794149,49.1581031
0.0278912,0.0424331,0.2945074,0.2146705,0.0350152,0.1169931,0.0582195,0.010148,1468,1,0,2010,-116.6915596,49.1621455
0.0233936,0.038625,0.2378507,0.1440443,0.034595,0.0886886,0.0502499,-0.0618405,1792,1,1,2010,-116.7384517,49.208229
0.0252287,0.044268,0.3508215,0.1793467,0.0295373,0.0861905,0.037557,0.0064572,1707,1,0,2010,-116.7783369,49.1572946
0.0193735,0.0330798,0.3806285,0.1721677,0.0252867,0.0772371,0.0351103,-0.0108116,1739,1,0,2010,-116.7761809,49.161876
0.0237782,0.0341822,0.2826875,0.1451401,0.0257246,0.0811661,0.0338611,-0.1332648,1574,1,1,2010,-116.700992,49.1238772
0.022423,0.0367141,0.2548722,0.1641536,0.0313712,0.0974724,0.0421016,-0.0746043,1667,1,0,2010,-116.7015309,49.1219908
0.0221713,0.0353295,0.3541069,0.1868286,0.0307173,0.089115,0.0434304,0.0021377,1800,1,0,2010,-116.7769894,49.1653794
0.0270294,0.0399962,0.3568811,0.2123868,0.0297467,0.1006647,0.0443253,-0.035058,1425,1,0,2010,-116.6810494,49.1572946
0.0200691,0.0281863,0.2315988,0.1153028,0.029815,0.071938,0.034354,-0.0630988,1791,1,0,2010,-116.7368347,49.2079595
0.0325446,0.0470405,0.0358027,0.1322368,0.0471174,0.1230953,0.0800674,-0.0936925,1982,1,0,2010,-116.750579,49.2033781
0.0167993,0.0289407,0.162551,0.1072621,0.0278405,0.0772668,0.0430163,-0.1264107,1776,1,0,2010,-116.7357568,49.208768
0.028461,0.0481512,0.2591262,0.2169144,0.038926,0.1276331,0.0717144,-0.1370319,1468,1,0,2010,-116.6837443,49.1583725
0.0201612,0.0380361,0.3340597,0.1942628,0.0280443,0.0969727,0.0440695,-0.0760896,1753,1,1,2010,-116.7761809,49.162415
0.0209008,0.0286762,0.2473602,0.1054604,0.023578,0.0636333,0.0281984,-0.0651256,1523,1,1,2010,-116.7018004,49.1246857
0.0279536,0.0398335,0.4136438,0.188419,0.0335005,0.0781531,0.0335582,0.0342848,1764,1,1,2010,-116.7772589,49.1669964
0.0341644,0.048879,0.3672836,0.190232,0.0382802,0.0880307,0.0438105,-0.038491,1712,1,1,2010,-116.7031479,49.1217213
0.020888,0.034389,0.1528458,0.1401794,0.0274663,0.1030091,0.0624463,0.0251841,1561,1,0,2010,-116.7349483,49.1087855
0.0258855,0.0432004,0.2161716,0.1893858,0.0370486,0.1220601,0.0632711,-0.0337397,1745,1,0,2010,-116.7772589,49.1610675
0.0323098,0.0500439,0.3022609,0.2680689,0.0352322,0.1436288,0.0696999,-0.0452138,1462,1,0,2010,-116.6826663,49.1581031
0.0294406,0.0463181,0.4875489,0.2435506,0.0314549,0.0839016,0.0200508,0.0005054,1353,1,0,2010,-116.6896732,49.1265722
0.0462506,0.0558352,0.1058981,0.1572883,0.0503171,0.1271652,0.0723736,-0.1190979,1728,1,0,2010,-116.7397992,49.210924
0.0315345,0.0473444,0.0789512,0.1822125,0.0465141,0.155546,0.0967268,-0.0350133,1741,1,0,2010,-116.7769894,49.161337
0.0185017,0.0411639,0.4579157,0.2281088,0.0268546,0.0848157,0.0369285,-0.0122097,1304,1,1,2010,-116.6891342,49.1279197
0.0315034,0.0484887,0.3865001,0.2297645,0.0335594,0.1016664,0.0485438,-0.0252091,1696,1,0,2010,-116.7044954,49.1214518
0.0331923,0.0496819,0.4095185,0.2221964,0.0338405,0.0930834,0.0394132,0.0434392,1765,1,0,2010,-116.7783369,49.1661879
