"year","date","doy","hour","temp","wind"
2005,2005-06-14,165,6,9.2,19
2005,2005-06-14,165,7,10.2,19
2005,2005-06-14,165,8,10.7,19
2005,2005-06-14,165,9,12.3,19
2005,2005-06-14,165,10,12.8,19
2005,2005-06-14,165,11,13.2,15
2005,2005-06-14,165,12,12.4,11
2005,2005-06-14,165,13,11.6,9
2005,2005-06-14,165,14,11.1,0
2005,2005-06-14,165,15,11.4,6
2005,2005-06-14,165,16,12.3,0
2005,2005-06-14,165,17,13,6
2005,2005-06-14,165,18,13,0
2005,2005-06-14,165,19,11.6,0
2005,2005-06-14,165,20,11.3,0
2005,2005-06-15,166,5,8.1,0
2005,2005-06-15,166,6,8.4,0
2005,2005-06-15,166,7,10.4,0
2005,2005-06-15,166,8,11.6,0
2005,2005-06-15,166,9,13.1,0
2005,2005-06-15,166,10,15.3,6
2005,2005-06-15,166,11,14.2,19
2005,2005-06-15,166,12,16.6,19
2005,2005-06-15,166,13,17.2,9
2005,2005-06-15,166,14,18.1,7
2005,2005-06-15,166,15,19.2,0
2005,2005-06-15,166,16,19.6,0
2005,2005-06-15,166,17,20.6,11
2005,2005-06-15,166,18,19.2,7
2005,2005-06-15,166,19,17.5,11
2005,2005-06-15,166,20,15,15
2005,2005-06-16,167,5,9.5,13
2005,2005-06-16,167,6,10.2,15
2005,2005-06-16,167,7,11.1,15
2005,2005-06-16,167,8,13,11
2005,2005-06-16,167,9,14.4,19
2005,2005-06-16,167,10,16.4,15
2005,2005-06-16,167,11,17.5,20
2005,2005-06-16,167,12,18.4,19
2005,2005-06-16,167,13,18.5,17
2005,2005-06-16,167,14,18.5,15
2005,2005-06-16,167,15,19.8,19
2005,2005-06-16,167,16,20.3,15
2005,2005-06-16,167,17,21.1,15
2005,2005-06-16,167,18,22.1,15
2005,2005-06-16,167,19,19.4,22
2005,2005-06-16,167,20,19.1,19
2005,2005-06-17,168,5,13.6,9
2005,2005-06-17,168,6,13.1,7
2005,2005-06-17,168,7,12.8,0
2005,2005-06-17,168,8,12.9,6
2005,2005-06-17,168,9,13.5,0
2005,2005-06-17,168,10,13.4,0
2005,2005-06-17,168,11,13.7,9
2005,2005-06-17,168,12,14.1,0
2005,2005-06-17,168,13,14.4,0
2005,2005-06-17,168,14,14,6
2005,2005-06-17,168,15,13.9,0
2005,2005-06-17,168,16,14.3,0
2005,2005-06-17,168,17,14.2,0
2005,2005-06-17,168,18,13.6,0
2005,2005-06-17,168,19,13.2,0
2005,2005-06-17,168,20,13.1,4
2005,2005-06-18,169,5,11.3,0
2005,2005-06-18,169,6,11.5,4
2005,2005-06-18,169,7,11.8,6
2005,2005-06-18,169,8,13.1,7
2005,2005-06-18,169,9,14.7,13
2005,2005-06-18,169,10,16.6,19
2005,2005-06-18,169,11,15.6,0
2005,2005-06-18,169,12,13.4,19
2005,2005-06-18,169,13,15.1,0
2005,2005-06-18,169,14,16.3,13
2005,2005-06-18,169,15,16.4,0
2005,2005-06-18,169,16,16.6,0
2005,2005-06-18,169,17,14.7,0
2005,2005-06-18,169,18,13.8,7
2005,2005-06-18,169,19,13.2,7
2005,2005-06-18,169,20,12.7,7
2005,2005-06-19,170,5,11,0
2005,2005-06-19,170,6,11.2,0
2005,2005-06-19,170,7,12.3,0
2005,2005-06-19,170,8,14.2,7
2005,2005-06-19,170,9,16.4,9
2005,2005-06-19,170,10,18.4,13
2005,2005-06-19,170,11,19.4,9
2005,2005-06-19,170,12,21.4,7
2005,2005-06-19,170,13,20.5,6
2005,2005-06-19,170,14,23.3,11
2005,2005-06-19,170,15,20.4,9
2005,2005-06-19,170,16,19,19
2005,2005-06-19,170,17,20.4,19
2005,2005-06-19,170,18,19.8,19
2005,2005-06-19,170,19,18.8,19
2005,2005-06-19,170,20,16.8,9
2005,2005-06-20,171,5,10.1,9
2005,2005-06-20,171,6,12,15
2005,2005-06-20,171,7,13.7,19
2005,2005-06-20,171,8,15.5,19
2005,2005-06-20,171,9,17.2,20
2005,2005-06-20,171,10,19.6,19
2005,2005-06-20,171,11,21.1,19
2005,2005-06-20,171,12,22.8,17
2005,2005-06-20,171,13,24,13
2005,2005-06-20,171,14,25.7,11
2005,2005-06-20,171,15,26.9,9
2005,2005-06-20,171,16,27.1,9
2005,2005-06-20,171,17,27.2,9
2005,2005-06-20,171,18,25.9,9
2005,2005-06-20,171,19,23.9,9
2005,2005-06-20,171,20,20,0
2005,2005-06-21,172,5,12.8,15
2005,2005-06-21,172,6,13.8,19
2005,2005-06-21,172,7,16.5,22
2005,2005-06-21,172,8,17.7,20
2005,2005-06-21,172,9,20.3,11
2005,2005-06-21,172,10,22.2,13
2005,2005-06-21,172,11,23.6,19
2005,2005-06-21,172,12,25.5,17
2005,2005-06-21,172,13,27.1,17
2005,2005-06-21,172,14,28.1,20
2005,2005-06-21,172,15,28.5,19
2005,2005-06-21,172,16,28.7,19
2005,2005-06-21,172,17,28.6,19
2005,2005-06-21,172,18,25.8,15
2005,2005-06-21,172,19,24.8,7
2005,2005-06-21,172,20,22.9,9
2005,2005-06-22,173,5,16.1,6
2005,2005-06-22,173,6,16.7,7
2005,2005-06-22,173,7,19,0
2005,2005-06-22,173,8,20,7
2005,2005-06-22,173,9,23.5,19
2005,2005-06-22,173,10,25,17
2005,2005-06-22,173,11,25.6,15
2005,2005-06-22,173,12,18.4,22
2005,2005-06-22,173,13,17.4,13
2005,2005-06-22,173,14,16.7,15
2005,2005-06-22,173,15,16.4,9
2005,2005-06-22,173,16,16,20
2005,2005-06-22,173,17,16.4,19
2005,2005-06-22,173,18,14.9,11
2005,2005-06-22,173,19,15.1,6
2005,2005-06-22,173,20,14.6,9
2005,2005-06-23,174,5,8.4,0
2005,2005-06-23,174,6,9.8,0
2005,2005-06-23,174,7,11.5,0
2005,2005-06-23,174,8,13.6,0
2005,2005-06-23,174,9,16.4,0
2005,2005-06-23,174,10,17.8,0
2005,2005-06-23,174,11,19.7,11
2005,2005-06-23,174,12,20.6,19
2005,2005-06-23,174,13,22.3,0
2005,2005-06-23,174,14,22.9,19
2005,2005-06-23,174,15,22.7,13
2005,2005-06-23,174,16,23.3,15
2005,2005-06-23,174,17,23.2,7
2005,2005-06-23,174,18,21.9,7
2005,2005-06-23,174,19,20.7,13
2005,2005-06-23,174,20,17.5,15
2005,2005-06-24,175,5,10.5,0
2005,2005-06-24,175,6,11.7,0
2005,2005-06-24,175,7,12.8,0
2005,2005-06-24,175,8,13.5,9
2005,2005-06-24,175,9,14.2,9
2005,2005-06-24,175,10,15.5,19
2005,2005-06-24,175,11,15.5,15
2005,2005-06-24,175,12,17.8,11
2005,2005-06-24,175,13,18.9,19
2005,2005-06-24,175,14,20.2,9
2005,2005-06-24,175,15,22,0
2005,2005-06-24,175,16,23.8,6
2005,2005-06-24,175,17,23.9,0
2005,2005-06-24,175,18,19.9,19
2005,2005-06-24,175,19,17.9,15
2005,2005-06-24,175,20,17,15
2005,2005-06-25,176,5,11.1,9
2005,2005-06-25,176,6,12.2,9
2005,2005-06-25,176,7,13.5,20
2005,2005-06-25,176,8,14.9,19
2005,2005-06-25,176,9,16.8,15
2005,2005-06-25,176,10,18.3,19
2005,2005-06-25,176,11,19.9,15
2005,2005-06-25,176,12,21,19
2005,2005-06-25,176,13,21.8,28
2005,2005-06-25,176,14,22.2,28
2005,2005-06-25,176,15,22.7,19
2005,2005-06-25,176,16,23.5,28
2005,2005-06-25,176,17,21.8,28
2005,2005-06-25,176,18,21,28
2005,2005-06-25,176,19,20,19
2005,2005-06-25,176,20,18.3,15
2005,2005-06-26,177,5,10.2,11
2005,2005-06-26,177,6,12.6,9
2005,2005-06-26,177,7,13.7,11
2005,2005-06-26,177,8,15.9,11
2005,2005-06-26,177,9,17.7,11
2005,2005-06-26,177,10,19.1,13
2005,2005-06-26,177,11,21.4,9
2005,2005-06-26,177,12,21.3,15
2005,2005-06-26,177,13,23.2,9
2005,2005-06-26,177,14,23.9,9
2005,2005-06-26,177,15,24.6,0
2005,2005-06-26,177,16,25.8,6
2005,2005-06-26,177,17,24.8,0
2005,2005-06-26,177,18,24.5,0
2005,2005-06-26,177,19,20.2,19
2005,2005-06-26,177,20,19.7,11
2005,2005-06-27,178,7,14,7
2005,2005-06-27,178,8,13.9,6
2005,2005-06-27,178,9,13.7,13
2005,2005-06-27,178,10,14.6,0
2005,2005-06-27,178,11,14.5,0
2005,2005-06-27,178,12,14.8,0
2005,2005-06-27,178,13,14.4,7
2005,2005-06-27,178,14,14.6,6
2005,2005-06-27,178,15,14.3,6
2005,2005-06-27,178,16,14.4,11
2005,2005-06-27,178,17,14.4,13
2005,2005-06-27,178,18,14.4,7
2005,2005-06-27,178,19,14.3,0
2005,2005-06-27,178,20,14.6,6
2005,2005-06-28,179,5,13.4,7
2005,2005-06-28,179,6,13.6,9
2005,2005-06-28,179,7,13.8,9
2005,2005-06-28,179,8,14.4,9
2005,2005-06-28,179,9,14.9,6
2005,2005-06-28,179,10,15.8,0
2005,2005-06-28,179,11,18.1,0
2005,2005-06-28,179,12,19.6,0
2005,2005-06-28,179,13,18.5,9
2005,2005-06-28,179,14,17.1,9
2005,2005-06-28,179,15,17.3,0
2005,2005-06-28,179,16,18.1,0
2005,2005-06-28,179,17,18.6,0
2005,2005-06-28,179,18,18.8,0
2005,2005-06-28,179,19,18.2,9
2005,2005-06-28,179,20,16.9,0
2005,2005-06-29,180,5,14.7,0
2005,2005-06-29,180,6,14.9,6
2005,2005-06-29,180,7,16.1,0
2005,2005-06-29,180,8,18.1,0
2005,2005-06-29,180,9,19.4,11
2005,2005-06-29,180,10,20.8,9
2005,2005-06-29,180,11,22.4,9
2005,2005-06-29,180,12,23.7,11
2005,2005-06-29,180,13,21.9,7
2005,2005-06-29,180,14,23.1,22
2005,2005-06-29,180,15,23.5,22
2005,2005-06-29,180,16,21.9,28
2005,2005-06-29,180,17,21.6,7
2005,2005-06-29,180,18,20.2,9
2005,2005-06-29,180,19,20.7,0
2005,2005-06-29,180,20,20.3,0
2005,2005-06-30,181,5,13.7,0
2005,2005-06-30,181,6,14.7,0
2005,2005-06-30,181,7,16.1,0
2005,2005-06-30,181,8,17.8,6
2005,2005-06-30,181,9,20,0
2005,2005-06-30,181,10,22.6,0
2005,2005-06-30,181,11,25.3,19
2005,2005-06-30,181,12,27.2,19
2005,2005-06-30,181,13,28.2,19
2005,2005-06-30,181,14,27.9,19
2005,2005-06-30,181,15,26.4,30
2005,2005-06-30,181,16,23.5,19
2005,2005-06-30,181,17,24.6,9
2005,2005-06-30,181,18,24,6
2005,2005-06-30,181,19,22.4,0
2005,2005-06-30,181,20,20.1,0
2005,2005-07-01,182,5,14.3,6
2005,2005-07-01,182,6,16,7
2005,2005-07-01,182,7,17.2,13
2005,2005-07-01,182,8,18.8,11
2005,2005-07-01,182,9,20.3,7
2005,2005-07-01,182,10,22.6,0
2005,2005-07-01,182,11,24.1,0
2005,2005-07-01,182,12,25.1,9
2005,2005-07-01,182,13,26.8,19
2005,2005-07-01,182,14,26.5,19
2005,2005-07-01,182,15,27.5,19
2005,2005-07-01,182,16,26.9,19
2005,2005-07-01,182,17,26.3,15
2005,2005-07-01,182,18,25.7,0
2005,2005-07-01,182,19,23.2,0
2005,2005-07-01,182,20,20.8,0
2005,2005-07-02,183,5,15.1,0
2005,2005-07-02,183,6,16.5,0
2005,2005-07-02,183,7,17.8,0
2005,2005-07-02,183,8,18.9,9
2005,2005-07-02,183,9,20.2,9
2005,2005-07-02,183,10,20.7,0
2005,2005-07-02,183,11,21.8,22
2005,2005-07-02,183,12,20,19
2005,2005-07-02,183,13,20.7,22
2005,2005-07-02,183,14,18.5,28
2005,2005-07-02,183,15,17.8,24
2005,2005-07-02,183,16,19.4,22
2005,2005-07-02,183,17,18.5,15
2005,2005-07-02,183,18,19.7,15
2005,2005-07-02,183,19,18.2,19
2005,2005-07-02,183,20,16.2,6
2005,2005-07-03,184,5,8.8,0
2005,2005-07-03,184,6,10.4,0
2005,2005-07-03,184,7,13.1,0
2005,2005-07-03,184,8,14.9,0
2005,2005-07-03,184,9,16.6,0
2005,2005-07-03,184,10,19.3,0
2005,2005-07-03,184,11,21.2,13
2005,2005-07-03,184,12,23.3,15
2005,2005-07-03,184,13,23.8,11
2005,2005-07-03,184,14,23.9,9
2005,2005-07-03,184,15,24.7,7
2005,2005-07-03,184,16,24.2,9
2005,2005-07-03,184,17,24.3,9
2005,2005-07-03,184,18,24.2,9
2005,2005-07-03,184,19,23.1,9
2005,2005-07-03,184,20,19,9
2005,2005-07-04,185,5,10.6,0
2005,2005-07-04,185,6,12.5,0
2005,2005-07-04,185,7,14.8,0
2005,2005-07-04,185,8,17.6,0
2005,2005-07-04,185,9,19.4,0
2005,2005-07-04,185,10,22.1,0
2005,2005-07-04,185,11,25,7
2005,2005-07-04,185,12,26.3,0
2005,2005-07-04,185,13,26.8,7
2005,2005-07-04,185,14,27.4,13
2005,2005-07-04,185,15,28.8,19
2005,2005-07-04,185,16,27.8,15
2005,2005-07-04,185,17,27.6,9
2005,2005-07-04,185,18,27.6,7
2005,2005-07-04,185,19,26,0
2005,2005-07-04,185,20,23.1,0
2005,2005-07-05,186,5,12.7,0
2005,2005-07-05,186,6,13.8,9
2005,2005-07-05,186,7,16.6,0
2005,2005-07-05,186,8,18.9,0
2005,2005-07-05,186,9,21.6,0
2005,2005-07-05,186,10,24,0
2005,2005-07-05,186,11,26.5,11
2005,2005-07-05,186,12,29.1,19
2005,2005-07-05,186,13,30.1,15
2005,2005-07-05,186,14,30.9,19
2005,2005-07-05,186,15,31.1,19
2005,2005-07-05,186,16,30.4,19
2005,2005-07-05,186,17,30,9
2005,2005-07-05,186,18,27.1,0
2005,2005-07-05,186,19,26.4,0
2005,2005-07-05,186,20,23.7,0
2005,2005-07-06,187,5,19.8,6
2005,2005-07-06,187,6,19.6,9
2005,2005-07-06,187,7,19.4,6
2005,2005-07-06,187,8,20.5,6
2005,2005-07-06,187,9,22.2,9
2005,2005-07-06,187,10,23.7,22
2005,2005-07-06,187,11,25.5,28
2005,2005-07-06,187,12,26.9,28
2005,2005-07-06,187,13,26.9,28
2005,2005-07-06,187,14,27.5,19
2005,2005-07-06,187,15,27.3,22
2005,2005-07-06,187,16,27.4,22
2005,2005-07-06,187,17,27.5,26
2005,2005-07-06,187,18,20.7,19
2005,2005-07-06,187,19,19.5,22
2005,2005-07-06,187,20,19.3,7
2005,2005-07-07,188,5,14.4,17
2005,2005-07-07,188,6,14.6,7
2005,2005-07-07,188,7,15.2,9
2005,2005-07-07,188,8,16.5,11
2005,2005-07-07,188,9,18.9,6
2005,2005-07-07,188,10,19.9,0
2005,2005-07-07,188,11,20.7,6
2005,2005-07-07,188,12,21.8,6
2005,2005-07-07,188,13,23.1,13
2005,2005-07-07,188,14,23.5,7
2005,2005-07-07,188,15,24.7,7
2005,2005-07-07,188,16,24.5,0
2005,2005-07-07,188,17,24.9,9
2005,2005-07-07,188,18,22,0
2005,2005-07-07,188,19,20.9,0
2005,2005-07-07,188,20,18.4,0
2005,2005-07-08,189,5,10.4,0
2005,2005-07-08,189,6,12,0
2005,2005-07-08,189,7,15.4,0
2005,2005-07-08,189,8,17.2,11
2005,2005-07-08,189,9,19,7
2005,2005-07-08,189,10,23.3,9
2005,2005-07-08,189,11,25.5,22
2005,2005-07-08,189,12,26.4,22
2005,2005-07-08,189,13,26.5,22
2005,2005-07-08,189,14,25.9,19
2005,2005-07-08,189,15,24.8,0
2005,2005-07-08,189,16,19.7,28
2005,2005-07-08,189,17,19,28
2005,2005-07-08,189,18,16.6,28
2005,2005-07-08,189,19,15.3,19
2005,2005-07-08,189,20,14.8,0
2005,2005-07-09,190,5,13.7,0
2005,2005-07-09,190,6,14.6,0
2005,2005-07-09,190,7,15.1,9
2005,2005-07-09,190,8,17.4,9
2005,2005-07-09,190,9,18.7,11
2005,2005-07-09,190,10,20.8,22
2005,2005-07-09,190,11,21.3,22
2005,2005-07-09,190,12,18.7,19
2005,2005-07-09,190,13,21.7,19
2005,2005-07-09,190,14,17.1,28
2005,2005-07-09,190,15,18.7,0
2005,2005-07-09,190,16,18.6,6
2005,2005-07-09,190,17,20.8,15
2005,2005-07-09,190,18,20.5,19
2005,2005-07-09,190,19,19.3,19
2005,2005-07-09,190,20,18.4,11
2005,2005-07-10,191,5,11.7,7
2005,2005-07-10,191,6,11.4,0
2005,2005-07-10,191,7,12,0
2005,2005-07-10,191,8,12.1,9
2005,2005-07-10,191,9,12.9,0
2005,2005-07-10,191,10,13.9,0
2005,2005-07-10,191,11,15.5,0
2005,2005-07-10,191,12,16.4,0
2005,2005-07-10,191,13,17.7,0
2005,2005-07-10,191,14,18.9,0
2005,2005-07-10,191,15,18.8,15
2005,2005-07-10,191,16,18.7,15
2005,2005-07-10,191,17,19,19
2005,2005-07-10,191,18,18.4,11
2005,2005-07-10,191,19,17.7,9
2005,2005-07-10,191,20,16.4,0
2005,2005-07-11,192,5,12.7,0
2005,2005-07-11,192,6,13.4,0
2005,2005-07-11,192,7,13.7,0
2005,2005-07-11,192,8,15.1,0
2005,2005-07-11,192,9,16,0
2005,2005-07-11,192,10,18.6,0
2005,2005-07-11,192,11,19.5,0
2005,2005-07-11,192,12,22.1,0
2005,2005-07-11,192,13,23.8,15
2005,2005-07-11,192,14,24.4,19
2005,2005-07-11,192,15,25.5,22
2005,2005-07-11,192,16,25.6,9
2005,2005-07-11,192,17,25.4,11
2005,2005-07-11,192,18,22.2,6
2005,2005-07-11,192,19,20.7,9
2005,2005-07-11,192,20,18.6,0
2005,2005-07-12,193,5,11.9,0
2005,2005-07-12,193,6,13.7,0
2005,2005-07-12,193,7,16.6,0
2005,2005-07-12,193,8,18.2,0
2005,2005-07-12,193,9,20.3,0
2005,2005-07-12,193,10,22.7,0
2005,2005-07-12,193,11,26.3,19
2005,2005-07-12,193,12,27.4,22
2005,2005-07-12,193,13,28.1,19
2005,2005-07-12,193,14,28.5,19
2005,2005-07-12,193,15,28.8,19
2005,2005-07-12,193,16,29.2,22
2005,2005-07-12,193,17,28.9,15
2005,2005-07-12,193,18,28.4,15
2005,2005-07-12,193,19,26.3,9
2005,2005-07-12,193,20,23.5,9
2005,2005-07-13,194,5,11,0
2005,2005-07-13,194,6,12.9,0
2005,2005-07-13,194,7,15.5,0
2005,2005-07-13,194,8,18,9
2005,2005-07-13,194,9,20,0
2005,2005-07-13,194,10,22.6,0
2005,2005-07-13,194,11,24.5,9
2005,2005-07-13,194,12,24.2,19
2005,2005-07-13,194,13,25.9,19
2005,2005-07-13,194,14,26.6,19
2005,2005-07-13,194,15,26.7,19
2005,2005-07-13,194,16,26.5,19
2005,2005-07-13,194,17,26.3,28
2005,2005-07-13,194,18,24.7,9
2005,2005-07-13,194,19,23.6,7
2005,2005-07-13,194,20,20.8,0
2005,2005-07-14,195,5,10.1,0
2005,2005-07-14,195,6,12.6,0
2005,2005-07-14,195,7,14.9,0
2005,2005-07-14,195,8,16.5,0
2005,2005-07-14,195,9,18.8,9
2005,2005-07-14,195,10,20.8,7
2005,2005-07-14,195,11,23.2,0
2005,2005-07-14,195,12,26.4,15
2005,2005-07-14,195,13,28.1,9
2005,2005-07-14,195,14,28.1,13
2005,2005-07-14,195,15,28.8,9
2005,2005-07-14,195,16,29.1,15
2005,2005-07-14,195,17,28.8,9
2005,2005-07-14,195,18,28.5,7
2005,2005-07-14,195,19,26.4,9
2005,2005-07-14,195,20,23.2,7
2005,2005-07-15,196,5,12.5,0
2005,2005-07-15,196,6,14.2,0
2005,2005-07-15,196,7,16,0
2005,2005-07-15,196,8,18.9,0
2005,2005-07-15,196,9,21.3,0
2005,2005-07-15,196,10,23.2,0
2005,2005-07-15,196,11,23,0
2005,2005-07-15,196,12,23.7,9
2005,2005-07-15,196,13,23.5,11
2005,2005-07-15,196,14,23.2,9
2005,2005-07-15,196,15,21.3,19
2005,2005-07-15,196,16,21.2,19
2005,2005-07-15,196,17,19,19
2005,2005-07-15,196,18,16.9,13
2005,2005-07-15,196,19,17.2,11
2005,2005-07-15,196,20,16.5,7
2005,2005-07-16,197,5,15.8,7
2005,2005-07-16,197,6,15.8,11
2005,2005-07-16,197,7,17.5,9
2005,2005-07-16,197,8,18.4,7
2005,2005-07-16,197,9,18.6,9
2005,2005-07-16,197,10,19.4,13
2005,2005-07-16,197,11,22.1,19
2005,2005-07-16,197,12,21.5,19
2005,2005-07-16,197,13,22.6,19
2005,2005-07-16,197,14,24.2,28
2005,2005-07-16,197,15,22.9,28
2005,2005-07-16,197,16,22.2,19
2005,2005-07-16,197,17,21.4,19
2005,2005-07-16,197,18,21.6,19
2005,2005-07-16,197,19,19.9,19
2005,2005-07-16,197,20,19.8,19
2005,2005-07-17,198,5,9.8,0
2005,2005-07-17,198,6,11.6,0
2005,2005-07-17,198,7,15.3,0
2005,2005-07-17,198,8,16.7,7
2005,2005-07-17,198,9,19.4,9
2005,2005-07-17,198,10,21.8,13
2005,2005-07-17,198,11,23.4,11
2005,2005-07-17,198,12,24.8,9
2005,2005-07-17,198,13,27.1,0
2005,2005-07-17,198,14,28.2,7
2005,2005-07-17,198,15,28.8,7
2005,2005-07-17,198,16,29,19
2005,2005-07-17,198,17,29.4,19
2005,2005-07-17,198,18,28.4,15
2005,2005-07-17,198,19,26.5,9
2005,2005-07-17,198,20,23.2,0
2005,2005-07-18,199,5,11.5,0
2005,2005-07-18,199,6,13.9,0
2005,2005-07-18,199,7,16.4,0
2005,2005-07-18,199,8,19.1,7
2005,2005-07-18,199,9,21.5,0
2005,2005-07-18,199,10,23.7,0
2005,2005-07-18,199,11,27.5,9
2005,2005-07-18,199,12,30.2,19
2005,2005-07-18,199,13,31.4,19
2005,2005-07-18,199,14,31.4,19
2005,2005-07-18,199,15,31.9,19
2005,2005-07-18,199,16,32.3,22
2005,2005-07-18,199,17,32.3,19
2005,2005-07-18,199,18,31.6,9
2005,2005-07-18,199,19,28.4,13
2005,2005-07-18,199,20,25.4,15
2005,2005-07-19,200,5,13.6,7
2005,2005-07-19,200,6,15.7,0
2005,2005-07-19,200,7,17.2,13
2005,2005-07-19,200,8,20.5,0
2005,2005-07-19,200,9,22.9,0
2005,2005-07-19,200,10,24.8,0
2005,2005-07-19,200,11,27,0
2005,2005-07-19,200,12,27.5,0
2005,2005-07-19,200,13,27.8,9
2005,2005-07-19,200,14,28.1,9
2005,2005-07-19,200,15,28.9,9
2005,2005-07-19,200,16,28.5,11
2005,2005-07-19,200,17,28.3,7
2005,2005-07-19,200,18,27.1,11
2005,2005-07-19,200,19,25.5,19
2005,2005-07-19,200,20,22.9,0
2005,2005-07-20,201,5,11.6,0
2005,2005-07-20,201,6,13.4,0
2005,2005-07-20,201,7,17.4,0
2005,2005-07-20,201,8,18.1,0
2005,2005-07-20,201,9,20.6,0
2005,2005-07-20,201,10,22.7,0
2005,2005-07-20,201,11,26,0
2005,2005-07-20,201,12,29.1,9
2005,2005-07-20,201,13,30.2,19
2005,2005-07-20,201,14,31.3,19
2005,2005-07-20,201,15,31.7,19
2005,2005-07-20,201,16,32,19
2005,2005-07-20,201,17,31.6,19
2005,2005-07-20,201,18,30.3,13
2005,2005-07-20,201,19,28.1,9
2005,2005-07-20,201,20,24.8,9
2005,2005-07-21,202,5,10.9,0
2005,2005-07-21,202,6,13.5,0
2005,2005-07-21,202,7,16.7,0
2005,2005-07-21,202,8,18.2,0
2005,2005-07-21,202,9,21.2,9
2005,2005-07-21,202,10,23.2,9
2005,2005-07-21,202,11,25,6
2005,2005-07-21,202,12,27.3,6
2005,2005-07-21,202,13,31.3,11
2005,2005-07-21,202,14,33.3,15
2005,2005-07-21,202,15,33.8,9
2005,2005-07-21,202,16,33.7,9
2005,2005-07-21,202,17,34,9
2005,2005-07-21,202,18,33.4,7
2005,2005-07-21,202,19,28.6,0
2005,2005-07-21,202,20,23.3,0
2005,2005-07-22,203,5,18.1,0
2005,2005-07-22,203,6,17.8,0
2005,2005-07-22,203,7,19.5,0
2005,2005-07-22,203,8,20.3,0
2005,2005-07-22,203,9,22.7,6
2005,2005-07-22,203,10,23.2,0
2005,2005-07-22,203,11,22,15
2005,2005-07-22,203,12,19.7,0
2005,2005-07-22,203,13,18.4,7
2005,2005-07-22,203,14,18.2,6
2005,2005-07-22,203,15,18.3,9
2005,2005-07-22,203,16,19.9,9
2005,2005-07-22,203,17,19.7,7
2005,2005-07-22,203,18,16.9,19
2005,2005-07-22,203,19,18,7
2005,2005-07-22,203,20,16.5,9
2005,2005-07-23,204,5,12.4,9
2005,2005-07-23,204,6,12.6,0
2005,2005-07-23,204,7,13.8,9
2005,2005-07-23,204,8,15.1,9
2005,2005-07-23,204,9,17.5,15
2005,2005-07-23,204,10,20.8,9
2005,2005-07-23,204,11,23.4,9
2005,2005-07-23,204,12,25.1,19
2005,2005-07-23,204,13,25.9,22
2005,2005-07-23,204,14,27.1,19
2005,2005-07-23,204,15,27.7,15
2005,2005-07-23,204,16,27.8,13
2005,2005-07-23,204,17,26.5,9
2005,2005-07-23,204,18,26,6
2005,2005-07-23,204,19,24.4,0
2005,2005-07-23,204,20,20.5,0
2005,2005-07-24,205,5,13.4,0
2005,2005-07-24,205,6,11.9,0
2005,2005-07-24,205,7,17.1,7
2005,2005-07-24,205,8,18.6,19
2005,2005-07-24,205,9,20.5,19
2005,2005-07-24,205,10,21.5,26
2005,2005-07-24,205,11,23.1,19
2005,2005-07-24,205,12,24.7,15
2005,2005-07-24,205,13,25.6,19
2005,2005-07-24,205,14,26.5,19
2005,2005-07-24,205,15,26.9,19
2005,2005-07-24,205,16,26.7,19
2005,2005-07-24,205,17,26.2,19
2005,2005-07-24,205,18,24.6,19
2005,2005-07-24,205,19,23.1,9
2005,2005-07-24,205,20,21.6,9
2005,2005-07-25,206,5,15.2,22
2005,2005-07-25,206,6,15.7,15
2005,2005-07-25,206,7,16.9,19
2005,2005-07-25,206,8,18.3,19
2005,2005-07-25,206,9,19.7,15
2005,2005-07-25,206,10,21.5,22
2005,2005-07-25,206,11,23.3,17
2005,2005-07-25,206,12,24.8,15
2005,2005-07-25,206,13,26.1,13
2005,2005-07-25,206,14,26.9,9
2005,2005-07-25,206,15,27.5,9
2005,2005-07-25,206,16,28.1,9
2005,2005-07-25,206,17,27.9,9
2005,2005-07-25,206,18,26.4,9
2005,2005-07-25,206,19,24.1,9
2005,2005-07-25,206,20,22.7,0
2005,2005-07-26,207,5,8.7,0
2005,2005-07-26,207,6,10.6,0
2005,2005-07-26,207,7,13.7,0
2005,2005-07-26,207,8,15.8,0
2005,2005-07-26,207,9,20,0
2005,2005-07-26,207,10,20.7,0
2005,2005-07-26,207,11,23.8,0
2005,2005-07-26,207,12,26.2,9
2005,2005-07-26,207,13,28.1,13
2005,2005-07-26,207,14,30,9
2005,2005-07-26,207,15,30.3,9
2005,2005-07-26,207,16,30.7,19
2005,2005-07-26,207,17,30.1,19
2005,2005-07-26,207,18,28.7,9
2005,2005-07-26,207,19,27,0
2005,2005-07-26,207,20,22.6,19
2005,2005-07-27,208,5,12.7,6
2005,2005-07-27,208,6,13.3,0
2005,2005-07-27,208,7,15.6,0
2005,2005-07-27,208,8,18.7,6
2005,2005-07-27,208,9,20.7,6
2005,2005-07-27,208,10,22.8,9
2005,2005-07-27,208,11,24.8,15
2005,2005-07-27,208,12,26.1,9
2005,2005-07-27,208,13,28.1,7
2005,2005-07-27,208,14,31.2,9
2005,2005-07-27,208,15,32,9
2005,2005-07-27,208,16,32.3,9
2005,2005-07-27,208,17,32.4,9
2005,2005-07-27,208,18,31.8,6
2005,2005-07-27,208,19,28.1,11
2005,2005-07-27,208,20,23.5,9
2005,2005-07-28,209,5,13.6,0
2005,2005-07-28,209,6,14.5,0
2005,2005-07-28,209,7,16.9,0
